03/07/2019 18:47:33: INFO: Calibrating joint 0.
03/07/2019 18:47:33: INFO: Motor control box disconnected.
03/07/2019 18:47:33: INFO: Motor control box connected to /dev/ttyUSB0.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Moving motor 0 to position 3 degrees
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:29: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:30: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Moving motor 64 to position 0 degrees
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:31: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: ERROR: Instruction parser: Instruction index out of bounds.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:32: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: ERROR: Instruction parser: Instruction index out of bounds.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:33: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Moving motor 0 to position 300 degrees
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:34: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:35: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: ERROR: Instruction parser: Instruction index out of bounds.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:36: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:37: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Moving motor 0 to position 3 degrees
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Moving motor 64 to position 30 degrees
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 300 degrees.
03/07/2019 18:49:38: INFO: Joint 0 moved to 320 degrees.
